# measurements of the solar spectrum, taken from 
# the Base de donnees Solaire Sol website
#    http://bass2000.obspm.fr/home.php
# this is a small section of the solar spectrum
# in the optical.
#
#   lam         =    wavelength in Angstroms
#   intensity   =    intensity of spectrum in 
#                        arbitrary units
# 
# MWR 2/28/2009
#
#lam     intensity
6546.29	4483
6546.292	4662
6546.294	4841
6546.296	5022
6546.298	5205
6546.3	5387
6546.302	5569
6546.304	5753
6546.306	5937
6546.308	6120
6546.31	6291
6546.312	6456
6546.314	6609
6546.316	6761
6546.318	6911
6546.32	7059
6546.322	7197
6546.324	7319
6546.326	7442
6546.328	7565
6546.33	7687
6546.332	7793
6546.334	7891
6546.336	7977
6546.338	8061
6546.34	8144
6546.342	8223
6546.344	8300
6546.346	8373
6546.348	8442
6546.35	8507
6546.352	8565
6546.354	8620
6546.356	8671
6546.358	8717
6546.36	8761
6546.362	8802
6546.364	8842
6546.366	8883
6546.368	8920
6546.37	8960
6546.372	8999
6546.374	9037
6546.376	9071
6546.378	9101
6546.38	9130
6546.382	9157
6546.384	9180
6546.386	9202
6546.388	9224
6546.39	9243
6546.392	9261
6546.394	9279
6546.396	9297
6546.398	9315
6546.4	9332
6546.402	9348
6546.404	9364
6546.406	9380
6546.408	9395
6546.41	9410
6546.412	9424
6546.414	9439
6546.416	9451
6546.418	9462
6546.42	9473
6546.422	9484
6546.424	9495
6546.426	9503
6546.428	9512
6546.43	9521
6546.432	9529
6546.434	9537
6546.436	9545
6546.438	9552
6546.44	9558
6546.442	9565
6546.444	9572
6546.446	9578
6546.448	9585
6546.45	9590
6546.452	9595
6546.454	9601
6546.456	9605
6546.458	9609
6546.46	9613
6546.462	9617
6546.464	9621
6546.466	9626
6546.468	9629
6546.47	9633
6546.472	9636
6546.474	9639
6546.476	9641
6546.478	9644
6546.48	9646
6546.482	9648
6546.484	9651
6546.486	9654
6546.488	9657
6546.49	9660
6546.492	9662
6546.494	9665
6546.496	9668
6546.498	9670
6546.5	9672
6546.502	9674
6546.504	9676
6546.506	9678
6546.508	9680
6546.51	9681
6546.512	9682
6546.514	9684
6546.516	9685
6546.518	9686
6546.52	9687
6546.522	9688
6546.524	9689
6546.526	9690
6546.528	9690
6546.53	9691
6546.532	9692
6546.534	9692
6546.536	9693
6546.538	9693
6546.54	9693
6546.542	9694
6546.544	9696
6546.546	9697
6546.548	9698
6546.55	9699
6546.552	9700
6546.554	9701
6546.556	9702
6546.558	9703
6546.56	9705
6546.562	9706
6546.564	9707
6546.566	9709
6546.568	9711
6546.57	9712
6546.572	9713
6546.574	9714
6546.576	9716
6546.578	9717
6546.58	9719
6546.582	9721
6546.584	9722
6546.586	9723
6546.588	9724
6546.59	9725
6546.592	9727
6546.594	9727
6546.596	9727
6546.598	9727
6546.6	9729
6546.602	9729
6546.604	9730
6546.606	9730
6546.608	9729
6546.61	9730
6546.612	9731
6546.614	9731
6546.616	9731
6546.618	9731
6546.62	9731
6546.622	9732
6546.624	9732
6546.626	9732
6546.628	9732
6546.63	9732
6546.632	9733
6546.634	9734
6546.636	9734
6546.638	9734
6546.64	9734
6546.642	9735
6546.644	9735
6546.646	9736
6546.648	9735
6546.65	9735
6546.652	9736
6546.654	9735
6546.656	9735
6546.658	9735
6546.66	9736
6546.662	9736
6546.664	9736
6546.666	9736
6546.668	9736
6546.67	9736
6546.672	9737
6546.674	9738
6546.676	9738
6546.678	9739
6546.68	9740
6546.682	9741
6546.684	9742
6546.686	9743
6546.688	9744
6546.69	9745
6546.692	9746
6546.694	9747
6546.696	9748
6546.698	9749
6546.7	9750
6546.702	9752
6546.704	9753
6546.706	9754
6546.708	9755
6546.71	9756
6546.712	9757
6546.714	9757
6546.716	9757
6546.718	9758
6546.72	9759
6546.722	9759
6546.724	9758
6546.726	9758
6546.728	9758
6546.73	9759
6546.732	9759
6546.734	9759
6546.736	9759
6546.738	9759
6546.74	9759
6546.742	9759
6546.744	9760
6546.746	9759
6546.748	9758
6546.75	9759
6546.752	9758
6546.754	9757
6546.756	9756
6546.758	9756
6546.76	9756
6546.762	9756
6546.764	9755
6546.766	9754
6546.768	9753
6546.77	9752
6546.772	9751
6546.774	9751
6546.776	9750
6546.778	9749
6546.78	9749
6546.782	9750
6546.784	9750
6546.786	9750
6546.788	9751
6546.79	9752
6546.792	9752
6546.794	9753
6546.796	9754
6546.798	9754
6546.8	9755
6546.802	9756
6546.804	9756
6546.806	9756
6546.808	9756
6546.81	9757
6546.812	9757
6546.814	9757
6546.816	9758
6546.818	9758
6546.82	9758
6546.822	9759
6546.824	9760
6546.826	9760
6546.828	9760
6546.83	9760
6546.832	9760
6546.834	9761
6546.836	9762
6546.838	9761
6546.84	9762
6546.842	9762
6546.844	9762
6546.846	9762
6546.848	9762
6546.85	9762
6546.852	9761
6546.854	9761
6546.856	9760
6546.858	9759
6546.86	9759
6546.862	9759
6546.864	9759
6546.866	9758
6546.868	9757
6546.87	9757
6546.872	9757
6546.874	9756
6546.876	9755
6546.878	9753
6546.88	9752
6546.882	9751
6546.884	9750
6546.886	9749
6546.888	9747
6546.89	9745
6546.892	9743
6546.894	9741
6546.896	9740
6546.898	9738
6546.9	9736
6546.902	9734
6546.904	9732
6546.906	9730
6546.908	9728
6546.91	9726
6546.912	9724
6546.914	9723
6546.916	9722
6546.918	9721
6546.92	9720
6546.922	9719
6546.924	9719
6546.926	9717
6546.928	9716
6546.93	9715
6546.932	9714
6546.934	9713
6546.936	9713
6546.938	9713
6546.94	9713
6546.942	9713
6546.944	9712
6546.946	9712
6546.948	9712
6546.95	9712
6546.952	9713
6546.954	9713
6546.956	9713
6546.958	9713
6546.96	9714
6546.962	9715
6546.964	9715
6546.966	9716
6546.968	9717
6546.97	9717
6546.972	9717
6546.974	9717
6546.976	9718
6546.978	9719
6546.98	9721
6546.982	9723
6546.984	9724
6546.986	9726
6546.988	9727
6546.99	9728
6546.992	9729
6546.994	9730
6546.996	9731
6546.998	9732
6547	9734
6547.002	9735
6547.004	9736
6547.006	9736
6547.008	9737
6547.01	9738
6547.012	9738
6547.014	9738
6547.016	9739
6547.018	9740
6547.02	9740
6547.022	9740
6547.024	9742
6547.026	9742
6547.028	9742
6547.03	9744
6547.032	9745
6547.034	9746
6547.036	9747
6547.038	9747
6547.04	9748
6547.042	9749
6547.044	9751
6547.046	9753
6547.048	9754
6547.05	9756
6547.052	9758
6547.054	9759
6547.056	9761
6547.058	9762
6547.06	9763
6547.062	9764
6547.064	9765
6547.066	9766
6547.068	9765
6547.07	9766
6547.072	9766
6547.074	9766
6547.076	9766
6547.078	9765
6547.08	9765
6547.082	9765
6547.084	9764
6547.086	9764
6547.088	9764
6547.09	9764
6547.092	9764
6547.094	9764
6547.096	9764
6547.098	9765
6547.1	9765
6547.102	9765
6547.104	9765
6547.106	9765
6547.108	9764
6547.11	9765
6547.112	9765
6547.114	9765
6547.116	9765
6547.118	9765
6547.12	9765
6547.122	9766
6547.124	9766
6547.126	9766
6547.128	9766
6547.13	9766
6547.132	9766
6547.134	9766
6547.136	9765
6547.138	9765
6547.14	9766
6547.142	9767
6547.144	9767
6547.146	9767
6547.148	9767
6547.15	9767
6547.152	9767
6547.154	9767
6547.156	9767
6547.158	9767
6547.16	9768
6547.162	9768
6547.164	9768
6547.166	9768
6547.168	9768
6547.17	9768
6547.172	9769
6547.174	9769
6547.176	9769
6547.178	9769
6547.18	9769
6547.182	9769
6547.184	9769
6547.186	9767
6547.188	9767
6547.19	9767
6547.192	9767
6547.194	9766
6547.196	9765
6547.198	9764
6547.2	9763
6547.202	9762
6547.204	9761
6547.206	9759
6547.208	9758
6547.21	9757
6547.212	9755
6547.214	9753
6547.216	9751
6547.218	9749
6547.22	9746
6547.222	9745
6547.224	9743
6547.226	9740
6547.228	9738
6547.23	9736
6547.232	9734
6547.234	9731
6547.236	9728
6547.238	9725
6547.24	9723
6547.242	9721
6547.244	9718
6547.246	9715
6547.248	9713
6547.25	9711
6547.252	9709
6547.254	9706
6547.256	9704
6547.258	9702
6547.26	9699
6547.262	9697
6547.264	9695
6547.266	9693
6547.268	9692
6547.27	9690
6547.272	9689
6547.274	9688
6547.276	9685
6547.278	9684
6547.28	9683
6547.282	9681
6547.284	9680
6547.286	9679
6547.288	9680
6547.29	9679
6547.292	9678
6547.294	9679
6547.296	9679
6547.298	9679
6547.3	9679
6547.302	9679
6547.304	9681
6547.306	9682
6547.308	9683
6547.31	9684
6547.312	9686
6547.314	9688
6547.316	9688
6547.318	9690
6547.32	9692
6547.322	9694
6547.324	9696
6547.326	9698
6547.328	9701
6547.33	9704
6547.332	9706
6547.334	9708
6547.336	9710
6547.338	9713
6547.34	9715
6547.342	9717
6547.344	9719
6547.346	9722
6547.348	9724
6547.35	9726
6547.352	9728
6547.354	9730
6547.356	9732
6547.358	9733
6547.36	9735
6547.362	9737
6547.364	9737
6547.366	9738
6547.368	9740
6547.37	9741
6547.372	9742
6547.374	9743
6547.376	9744
6547.378	9745
6547.38	9746
6547.382	9748
6547.384	9749
6547.386	9749
6547.388	9749
6547.39	9751
6547.392	9752
6547.394	9752
6547.396	9752
6547.398	9753
6547.4	9754
6547.402	9754
6547.404	9754
6547.406	9754
6547.408	9755
6547.41	9756
6547.412	9755
6547.414	9755
6547.416	9755
6547.418	9755
6547.42	9755
6547.422	9756
6547.424	9756
6547.426	9756
6547.428	9755
6547.43	9755
6547.432	9755
6547.434	9754
6547.436	9754
6547.438	9753
6547.44	9753
6547.442	9753
6547.444	9752
6547.446	9751
6547.448	9750
6547.45	9750
6547.452	9750
6547.454	9749
6547.456	9749
6547.458	9749
6547.46	9748
6547.462	9748
6547.464	9747
6547.466	9745
6547.468	9743
6547.47	9743
6547.472	9741
6547.474	9739
6547.476	9737
6547.478	9735
6547.48	9734
6547.482	9732
6547.484	9730
6547.486	9728
6547.488	9726
6547.49	9724
6547.492	9721
6547.494	9719
6547.496	9717
6547.498	9715
6547.5	9712
6547.502	9709
6547.504	9708
6547.506	9706
6547.508	9704
6547.51	9702
6547.512	9700
6547.514	9697
6547.516	9695
6547.518	9693
6547.52	9691
6547.522	9690
6547.524	9688
6547.526	9686
6547.528	9684
6547.53	9682
6547.532	9680
6547.534	9679
6547.536	9678
6547.538	9676
6547.54	9675
6547.542	9673
6547.544	9671
6547.546	9669
6547.548	9668
6547.55	9667
6547.552	9665
6547.554	9663
6547.556	9662
6547.558	9660
6547.56	9658
6547.562	9656
6547.564	9654
6547.566	9653
6547.568	9652
6547.57	9651
6547.572	9650
6547.574	9649
6547.576	9649
6547.578	9648
6547.58	9648
6547.582	9647
6547.584	9647
6547.586	9647
6547.588	9647
6547.59	9647
6547.592	9648
6547.594	9649
6547.596	9650
6547.598	9650
6547.6	9650
6547.602	9650
6547.604	9650
6547.606	9649
6547.608	9648
6547.61	9648
6547.612	9647
6547.614	9646
6547.616	9644
6547.618	9642
6547.62	9640
6547.622	9637
6547.624	9634
6547.626	9631
6547.628	9628
6547.63	9623
6547.632	9619
6547.634	9614
6547.636	9609
6547.638	9603
6547.64	9597
6547.642	9591
6547.644	9584
6547.646	9577
6547.648	9569
6547.65	9561
6547.652	9552
6547.654	9546
6547.656	9536
6547.658	9527
6547.66	9517
6547.662	9504
6547.664	9489
6547.666	9473
6547.668	9457
6547.67	9440
6547.672	9420
6547.674	9399
6547.676	9376
6547.678	9350
6547.68	9323
6547.682	9299
6547.684	9276
6547.686	9255
6547.688	9237
6547.69	9218
6547.692	9196
6547.694	9182
6547.696	9175
6547.698	9170
6547.7	9170
6547.702	9178
6547.704	9194
6547.706	9212
6547.708	9230
6547.71	9256
6547.712	9286
6547.714	9312
6547.716	9335
6547.718	9358
6547.72	9381
6547.722	9403
6547.724	9423
6547.726	9439
6547.728	9455
6547.73	9471
6547.732	9485
6547.734	9499
6547.736	9510
6547.738	9519
6547.74	9527
6547.742	9534
6547.744	9543
6547.746	9551
6547.748	9559
6547.75	9566
6547.752	9571
6547.754	9575
6547.756	9580
6547.758	9585
6547.76	9589
6547.762	9592
6547.764	9595
6547.766	9598
6547.768	9601
6547.77	9604
6547.772	9605
6547.774	9608
6547.776	9611
6547.778	9613
6547.78	9615
6547.782	9617
6547.784	9620
6547.786	9623
6547.788	9625
6547.79	9628
6547.792	9631
6547.794	9632
6547.796	9635
6547.798	9638
6547.8	9640
6547.802	9643
6547.804	9646
6547.806	9648
6547.808	9650
6547.81	9653
6547.812	9656
6547.814	9658
6547.816	9659
6547.818	9661
6547.82	9663
6547.822	9666
6547.824	9668
6547.826	9671
6547.828	9673
6547.83	9676
6547.832	9678
6547.834	9680
6547.836	9683
6547.838	9686
6547.84	9688
6547.842	9690
6547.844	9693
6547.846	9696
6547.848	9698
6547.85	9701
6547.852	9703
6547.854	9705
6547.856	9707
6547.858	9709
6547.86	9710
6547.862	9710
6547.864	9712
6547.866	9713
6547.868	9714
6547.87	9714
6547.872	9715
6547.874	9716
6547.876	9716
6547.878	9716
6547.88	9716
6547.882	9716
6547.884	9717
6547.886	9718
6547.888	9718
6547.89	9718
6547.892	9720
6547.894	9720
6547.896	9719
6547.898	9720
6547.9	9721
6547.902	9723
6547.904	9723
6547.906	9723
6547.908	9724
6547.91	9726
6547.912	9727
6547.914	9727
6547.916	9727
6547.918	9727
6547.92	9727
6547.922	9728
6547.924	9728
6547.926	9728
6547.928	9728
6547.93	9727
6547.932	9727
6547.934	9727
6547.936	9727
6547.938	9728
6547.94	9728
6547.942	9728
6547.944	9728
6547.946	9729
6547.948	9730
6547.95	9730
6547.952	9730
6547.954	9730
6547.956	9730
6547.958	9731
6547.96	9732
6547.962	9732
6547.964	9733
6547.966	9732
6547.968	9732
6547.97	9734
6547.972	9734
6547.974	9734
6547.976	9735
6547.978	9736
6547.98	9736
6547.982	9736
6547.984	9736
6547.986	9736
6547.988	9737
6547.99	9737
6547.992	9737
6547.994	9737
6547.996	9737
6547.998	9737
